document_id,category_id,confidence_level
858705,1510,1
956000,1510,1
955985,1809,0.558757492
955985,1514,0.042514157
858737,1514,0.529477848
858737,1513,0.040286358
866546,1514,0.664405692
866546,1207,0.050552607
858750,1403,1
833135,1403,0.630296416
833135,1514,0.047957336
858801,1403,1
858806,1403,0.92
858806,1405,0.07
827268,1403,1
858811,1510,0.487218568
858811,1514,0.037070978
895589,1403,1
790712,1510,0.92
790712,1513,0.07
858850,1405,1
858876,1405,1
858885,1602,0.544570448
858885,1608,0.041434708
819040,1403,0.612789
819040,1912,0.04662525
955839,1402,0.596488992
955839,1408,0.045385032
858939,1403,1
955816,1403,1
866475,1403,1
866465,1510,0.92
866465,1514,0.07
955781,1403,0.355912948
955781,1610,0.027080333
801393,1510,0.622448264
801393,1403,0.047360194
858964,1613,0.532496368
858964,1408,0.040516028
866457,1510,0.92
866457,1514,0.07
858970,1610,0.92
858970,1515,0.07
862571,1403,0.575661204
862571,1408,0.043800309
858986,1403,1
858996,1510,1
955759,1402,0.533401924
955759,1000,0.040584929
966740,1514,0.299466624
966740,1403,0.022785504
866437,1403,1
843626,1403,1
862548,1403,1
793467,1403,0.516800064
793467,1514,0.039321744
801381,1513,0.92
801381,1514,0.07
955676,1403,1
955665,1403,1
840923,1403,0.47091856
840923,1613,0.03583076
955659,1403,1
827447,1209,0.514083396
827447,1405,0.039115041
827455,1403,0.590753804
827455,1613,0.044948659
866361,1403,0.561172308
866361,1610,0.042697893
955630,1403,0.597092696
955630,1405,0.045430966
859204,1403,1
955595,1510,1
920328,1403,1
949694,1403,1
866324,1403,1
866322,1510,0.558757492
866322,1514,0.042514157
866319,1514,0.585320468
866319,1608,0.044535253
866313,1403,1
859237,1510,1
949729,1403,1
843632,1510,0.608563072
843632,1403,0.046303712
866312,1403,1
816928,1403,0.5750575
816928,1607,0.043754375
790870,1403,1
859335,1403,1
866285,1510,1
859339,1510,0.593470472
859339,1514,0.045155362
955487,2100,0.732322392
955487,1808,0.055720182
955445,1403,0.612789
955445,1405,0.04662525
800224,1408,0.633013084
800224,1802,0.048164039
866243,1403,1
885060,1403,1
885065,1403,1
949853,1403,1
885112,1808,1
866215,1402,0.509253764
866215,1408,0.038747569
793395,1403,0.622750116
793395,1407,0.047383161
888652,1403,0.4769556
888652,1408,0.0362901
793389,1510,0.77427982
793389,1610,0.058912595
955357,1505,0.628183452
955357,1403,0.047796567
832812,1403,0.57354824
832812,1909,0.04363954
866149,1405,0.898340992
866149,1608,0.068352032
839948,1403,1
866147,1405,0.521931548
866147,1403,0.039712183
955337,1403,1
866125,1403,1
950881,1403,0.4995945
950881,1408,0.038012625
832776,1510,1
862493,1513,0.92
862493,1514,0.07
859518,1510,1
832748,1403,0.612487148
832748,1610,0.046602283
895217,1403,1
920627,1403,1
832723,1403,0.54789082
832723,1503,0.041687345
832701,1403,0.618524188
832701,1407,0.047061623
920724,1403,1
859652,1403,1
840007,1403,1
866050,1403,0.568416756
866050,1408,0.043249101
791065,1514,0.474842636
791065,1403,0.036129331
920760,1403,1
832649,1403,1
920770,1403,1
827859,1403,0.543664892
827859,1514,0.041365807
827882,1403,0.614901964
827882,1406,0.046786019
865991,1208,0.534911184
865991,1514,0.040699764
859711,1403,1
859734,1403,1
885341,1407,0.514385248
885341,1403,0.039138008
827916,1403,1
859784,1403,0.553626008
859784,1708,0.042123718
832580,1403,1
859805,1403,1
859810,1510,1
793307,1809,0.528572292
793307,1514,0.040217457
895062,1510,0.92
895062,1514,0.07
933104,1402,0.422320388
933104,1514,0.032133073
895058,1403,1
892919,1403,1
954702,1403,1
954699,1403,0.745905732
954699,1408,0.056753697
954668,1403,1
793302,1403,1
859928,1403,1
859934,1403,1
791188,1613,0.589244544
791188,1403,0.044833824
921101,1510,1
859971,1403,1
860005,1403,0.65202976
860005,1405,0.04961096
954546,1403,1
885412,1510,1
797675,1403,0.551513044
797675,1407,0.041962949
885435,1403,1
921191,1510,1
954521,1403,1
860030,1406,0.465485224
860030,1403,0.035417354
860042,1403,1
860066,1403,0.593470472
860066,1408,0.045155362
954454,1403,1
791234,1513,0.592263064
791234,1808,0.045063494
865888,1613,0.92
865888,1610,0.07
860123,1408,0.579887132
860123,1908,0.044121847
954437,1403,1
800388,1403,0.537024148
800388,1402,0.040860533
865880,1510,1
921302,1510,1
954378,1403,1
832369,1913,0.92
832369,1403,0.07
933107,1403,1
2179298,1403,1
2107291,1403,1
2166276,1403,1
2309350,1403,0.549098228
2309350,1514,0.041779213
2248022,1403,1
2417370,1610,0.483596344
2417370,1514,0.036795374
2317486,1403,0.686440888
2317486,1405,0.052229198
2358913,1403,1
2489868,1510,1
2137084,1403,1
2396350,1403,1
2201518,1403,1
2391956,1403,1
2539075,1510,1
2114978,1403,0.648709388
2114978,1408,0.049358323
2399763,1510,1
2247794,1403,1
2439281,1510,1
2450018,1705,0.733227948
2450018,1515,0.055789083
2413709,1510,1
2341064,1510,1
2259448,1510,1
2461323,1403,1
2261698,1510,1
2252976,1403,1
2412937,1708,0.71390942
2412937,1702,0.054319195
2397693,1403,0.672253844
2397693,1405,0.051149749
2433597,1515,0.92
2433597,1612,0.07
2193808,1403,1
2190756,1608,0.5222334
2190756,1514,0.03973515
2189536,1510,1
2309101,1403,1
2250093,1403,1
2340759,1514,0.551211192
2340759,1809,0.041939982
2209252,1403,1
2425284,1708,0.619429744
2425284,1403,0.047130524
2541980,1405,0.585018616
2541980,1404,0.044512286
2317438,1613,0.51770562
2317438,1610,0.039390645
2165183,1610,0.92
2165183,1612,0.07
2345184,1510,1
2460508,1403,1
2539283,1403,1
2213083,1403,1
2155217,1403,1
2373458,1403,1
2403734,1403,1
2383726,1510,1
2425733,1510,1
2400232,1610,0.92
2400232,1408,0.07
2514233,1610,0.633314936
2514233,1609,0.048187006
2390706,1403,1
2188184,1505,0.7486224
2188184,1405,0.0569604
2323859,1613,0.763413148
2323859,1408,0.058085783
2363874,1702,0.358931468
2363874,1403,0.027310003
2123875,1608,0.92
2123875,1602,0.07
2159719,1510,1
2220925,1510,1
2535697,1808,0.42564076
2535697,1514,0.03238571
2417411,1608,0.402398156
2417411,1408,0.030617251
2489141,1403,1
2532914,1403,1
2507384,1403,0.634522344
2507384,1405,0.048278874
2286120,1510,1
2189407,1808,1
2446982,1403,1
2136444,1604,0.64901124
2136444,1403,0.04938129
2297910,1403,1
2444455,1808,1
2332821,1613,0.478163008
2332821,1403,0.036381968
2202474,1510,1
2145158,1510,1
2339944,1403,1
2438539,1510,1
2126502,1505,0.575661204
2126502,1403,0.043800309
2146164,1808,0.92
2146164,1514,0.07
2181736,1403,1
2313764,1403,1
2489936,1403,1
2422953,1510,1
2129882,1510,1
2525734,1612,0.92
2525734,1510,0.07
2238824,1403,1
2144372,1403,1
2280176,1510,1
2530605,1510,1
2102970,1510,1
2500250,1510,1
2147074,1608,0.518007472
2147074,1408,0.039413612
2129990,1403,1
2156505,1403,1
2415889,1403,0.74711314
2415889,1408,0.056845565
2133446,1602,0.60675196
2133446,1708,0.04616591
2364625,1403,1
2487273,1403,1
2247200,1403,1
2324374,1403,0.668329768
2324374,1408,0.050851178
2346879,1510,1
2294945,1403,1
2145981,1403,1
2163893,1403,1
2443473,1000,0.642068644
2443473,1807,0.048853049
2245929,1403,0.768544632
2245929,1407,0.058476222
2527962,1403,1
2115033,1510,1
2420747,1403,0.709683492
2420747,1405,0.053997657
2306508,1510,1
2347005,1510,1
2162733,1510,1
2131114,1613,0.594074176
2131114,1408,0.045201296
2347001,1510,1
2493442,1403,0.595281584
2493442,1514,0.045293164
2334837,1403,1
2488404,1403,1
2366549,1510,1
2302775,1403,1
2153043,1510,1
2190847,1403,1
2146916,1403,1
2361109,1510,1
2155679,1403,1
2155681,1708,0.553022304
2155681,1915,0.042077784
2517872,1602,0.41356668
2517872,1608,0.03146703
2203366,1510,1
2203371,1403,1
2356455,1510,1
2334870,1706,0.703646452
2334870,1408,0.053538317
2442686,1403,1
2440650,1510,1
2194857,1403,1
2374189,1603,0.596488992
2374189,1608,0.045385032
2177187,1614,0.92
2177187,2004,0.07
2318452,1510,1
2127173,1403,0.461259296
2127173,1514,0.035095816
2528213,1510,1
2438944,1607,0.565700088
2438944,1403,0.043042398
2345839,1403,0.7410761
2345839,1408,0.056386225
2221535,1403,1
2533156,1505,0.59165936
2533156,1408,0.04501756
2305984,1403,0.586226024
2305984,1405,0.044604154
2337993,1403,1
2345855,1403,1
2368425,1403,1
2425171,1403,1
2319223,1510,1
2239480,1510,1
2361314,1403,1
2259465,1403,1
2209281,1510,1
2204663,1514,0.30489996
2204663,1403,0.02319891
2526114,1403,1
2352263,1602,0.54185378
2352263,1605,0.041228005
2136640,1510,1
2224162,1510,1
2309556,1403,1
2446572,1403,0.92
2446572,1405,0.07
2330760,1403,1
2239727,1403,1
2536086,1607,0.92
2536086,1702,0.07
2467271,1403,1
2407262,1403,1
2516599,1809,0.574151944
2516599,1603,0.043685474
2136694,1510,1
2140834,1613,0.537627852
2140834,1514,0.040906467
2198270,1403,1
2314192,1403,1
2232419,1510,1
2439515,1403,1
2446488,1510,1
2328318,1210,0.92
2328318,1912,0.07
2513460,1613,0.557248232
2513460,1408,0.042399322
2192999,1403,1
2540521,1403,1
2191822,1403,1
2447704,1408,0.726889056
2447704,1608,0.055306776
2347916,1402,0.61580752
2347916,1408,0.04685492
2503483,1405,0.626674192
2503483,1514,0.047681732
2258271,1510,1
2378596,1614,0.92
2378596,2004,0.07
2534273,1403,1
2432748,1510,1
2437729,1403,0.754357588
2437729,1514,0.057396773
2120614,1613,0.500500056
2120614,1403,0.038081526
2307146,1403,1
2226502,1510,1
2135008,1510,1
2114697,1510,1
2545073,1510,1
2254559,1403,1
2409871,1403,0.574453796
2409871,1408,0.043708441
2539803,1510,1
2194323,1403,1
2154243,1510,1
2328539,1403,1
2231847,1510,1
2403568,1403,0.597092696
2403568,1408,0.045430966
2209230,1510,1
2390886,1510,1
2312921,1510,1
2440256,1808,1
2403604,1403,0.674366808
2403604,1405,0.051310518
2219601,1510,1
2132573,1510,1
2362724,1510,1
2211999,1510,1
2343897,1403,1
2542335,1510,1
2273601,1000,0.514988952
2273601,1514,0.039183942
2386418,1510,1
2256714,1403,1
2149115,1403,1
2119296,1510,1
2324836,1608,0.792089088
2324836,1408,0.060267648
2432279,1403,0.602827884
2432279,1613,0.045867339
2528098,1403,1
2213983,1403,1
2152449,1403,0.714513124
2152449,1514,0.054365129
2351005,1510,1
2391902,1403,1
2470486,1510,1
2503805,1403,1
2371287,1403,1
2290018,1403,1
2252361,1403,1
2420679,1510,1
2408679,1510,1
2330110,1403,1
2107930,1403,1
2170978,1510,1
2530484,1403,1
2113176,1510,1
2288726,1510,1
2131937,1608,0.718135348
2131937,1514,0.054640733
2185694,1403,0.390625928
2185694,1514,0.029721538
2197440,1510,1
2281365,1614,0.92
2281365,2004,0.07
2333336,1403,0.643577904
2333336,1408,0.048967884
2161243,1403,1
2157182,1403,0.888078024
2157182,1407,0.067571154
2512726,1403,1
2139492,1403,1
2289913,1510,1
2236950,1505,0.448883364
2236950,1514,0.034154169
2444792,1510,1
2141134,1608,0.752244624
2141134,1408,0.057236004
2122043,1403,1
2162626,1403,1
2329884,1510,1
2407856,1510,1
2178098,1613,0.559361196
2178098,1514,0.042560091
2166414,1403,1
2331081,1808,1
2154493,1808,1
2512104,1510,1
2258175,1610,0.92
2258175,1612,0.07
2528694,1809,0.667726064
2528694,1513,0.050805244
2134996,1604,0.650822352
2134996,1403,0.049519092
2275385,1510,1
2118504,1510,1
2270351,1510,1
2336833,1000,0.55845564
2336833,1403,0.04249119
2526760,1608,0.92
2526760,1610,0.07
2417889,1505,0.582905652
2417889,1408,0.044351517
2121545,1510,1
2218621,1510,1
2291986,1403,1
2454057,1510,1
2337308,1510,1
2293851,1403,1
2427832,1403,1
2423900,1510,1
2154572,1510,1
2463633,1403,1
2530107,1708,0.92
2530107,1707,0.07
2268487,1403,1
2350787,1403,1
2520355,1602,0.581698244
2520355,1407,0.044259649
2536286,1510,1
2249865,1510,1
2331674,1613,0.418698164
2331674,1602,0.031857469
2318737,1403,1
2268452,1510,1
2358259,1510,1
2173063,1510,1
2275912,1510,1
2246638,1403,1
2499595,1808,1
2521888,1510,1
2498652,1403,1
2128817,1510,1
2512590,1403,0.601620476
2512590,1408,0.045775471
2520272,1403,1
2515668,1403,1
2251179,1510,1
2154621,1403,1
2456231,1403,1
2151316,1403,1
2459296,1403,1
2289361,1510,1
2333548,1510,1
2309123,1510,1
2504847,1403,1
2465361,1211,0.622750116
2465361,1608,0.047383161
2302568,1403,0.92
2302568,1613,0.07
2473035,1614,0.92
2473035,2004,0.07
2208814,1510,1
2246241,1510,1
2393163,1403,1
2433906,1510,1
2441308,1510,1
2176965,1403,1
2395076,1403,1
2115677,1403,1
2434167,1403,1
2266635,1403,1
2230167,1510,1
2414537,1403,1
2543372,1510,1
2435572,1510,1
2240621,1403,1
2230021,1403,1
2522398,1403,1
2329071,1403,1
2166239,1403,1
2140519,1403,1
2213882,1510,1
2520505,1613,0.708777936
2520505,1403,0.053928756
2448741,1403,1
2137347,1403,1
2123144,1510,1
2450914,1510,1
2310600,1403,0.581698244
2310600,1405,0.044259649
2517683,1510,1
2364327,1403,1
2461625,1403,1
2439867,1405,0.602526032
2439867,1510,0.045844372
2262181,1403,1
2113877,1403,1
2429040,1510,1
2255701,1403,1
2129706,1702,0.5448723
2129706,1403,0.041457675
2453346,1403,1
2430197,1403,1
2364743,1403,1
2210761,1607,0.36527036
2210761,1702,0.02779231
2450228,1510,1
2409814,1403,1
2342259,1510,1
2384917,1510,1
2292246,1403,1
2154887,1510,1
2261124,1403,1
2347198,1510,1
2521958,1405,0.599809364
2521958,1408,0.045637669
2366829,1514,0.30791848
2366829,1403,0.02342858
2392917,1403,1
2156943,1403,0.92
2156943,1408,0.07
2439899,1403,1
2317729,1510,1
2516428,1613,0.470616708
2516428,1610,0.035807793
2138923,1403,1
2326358,1403,1
2200004,1510,1
2459489,1403,1
2242216,1403,1
2164904,1510,1
2506455,1405,0.651124204
2506455,1403,0.049542059
2138720,1403,0.542155632
2138720,1408,0.041250972
2519786,1403,1
2200215,1403,1
2305632,1510,1
2425956,1510,1
2152814,1510,1
2126199,1505,0.861213196
2126199,1403,0.065527091
2118836,1403,1
2145053,1403,1
2424951,1510,1
2299962,1403,1
2160269,1510,1
2107509,1403,1
2316318,1403,1
2411321,1610,0.467296336
2411321,1408,0.035555156
2533016,1808,1
2437597,1510,1
2526318,1610,0.92
2526318,1402,0.07
2480039,1510,1
2415152,1403,0.768544632
2415152,1702,0.058476222
2121326,1403,0.547588968
2121326,1408,0.041664378
2368476,1403,1
2153917,1702,0.376137032
2153917,1403,0.028619122
2341415,1403,1
2493807,1613,0.70636312
2493807,1403,0.05374502
2420199,1403,0.600111216
2420199,1407,0.045660636
2533762,1510,1
2212119,1403,1
2130363,1602,0.456429664
2130363,1603,0.034728344
2141021,1403,1
2110923,1403,1
2157240,1403,1
2903080,1510,1
2869740,1408,0.598601956
2869740,1514,0.045545801
2819530,1403,1
2583515,1403,1
2780634,1403,1
2885124,1510,1
2744740,1403,0.642672348
2744740,1405,0.048898983
2697945,1807,0.74711314
2697945,1602,0.056845565
2602692,1403,0.377948144
2602692,1408,0.028756924
2757002,1403,1
2644468,1510,1
2639714,1403,1
2807572,1403,1
2620667,1403,0.713305716
2620667,1408,0.054273261
2560440,1403,1
2703925,1510,1
2733289,1403,1
2797411,1403,0.577170464
2797411,1514,0.043915144
2805808,1510,1
2620771,1403,1
2707939,1510,1
2754228,1510,1
2733700,1602,0.450090772
2733700,1703,0.034246037
2646428,1403,1
2732989,1510,1
2620897,1610,0.92
2620897,1702,0.07
2644161,1612,0.92
2644161,1510,0.07
2733235,1403,1
2807521,1403,1
2879495,1705,0.841592816
2879495,1515,0.064034236
2666856,1510,1
2605398,1510,1
2891215,1510,1
2807547,1510,1
2587395,1403,0.581396392
2587395,1408,0.044236682
2918239,1403,0.731416836
2918239,1602,0.055651281
2889660,1403,1
2683896,1510,1
2720451,1405,1
2732911,1403,1
2801636,1510,1
2804634,1403,1
2744484,1403,0.640861236
2744484,1608,0.048761181
2675306,1808,0.92
2675306,1809,0.07
2716704,1403,1
2648186,1510,1
2817664,1403,1
2700331,1403,1
2582004,1403,1
2884040,1613,0.511366728
2884040,1408,0.038908338
2884054,1403,1
2673992,1403,0.595281584
2673992,1514,0.045293164
2902312,1510,1
2855378,1403,1
2547988,1403,1
2601248,1403,1
2886522,1403,1
2581144,1403,1
2702729,1607,0.836461332
2702729,2100,0.063643797
2750768,1510,1
2640106,1510,1
2686537,1406,0.431074096
2686537,1403,0.032799116
2701289,1510,1
2689540,1403,1
2785255,1510,1
2628921,1613,0.474540784
2628921,1408,0.036106364
2674000,1403,1
2875773,1403,0.631503824
2875773,1608,0.048049204
2786217,1510,1
2790928,1403,1
2696914,1510,1
2601607,1510,1
2895191,1000,0.455524108
2895191,1403,0.034659443
2614684,1403,0.689157556
2614684,1702,0.052435901
2734436,1510,1
2739551,1403,0.577170464
2739551,1514,0.043915144
2902274,1403,0.542155632
2902274,1603,0.041250972
2615791,1403,1
2621115,1403,1
2723159,1206,0.352894428
2723159,1403,0.026850663
2864981,1510,1
2614621,1505,0.717229792
2614621,1503,0.054571832
2675189,1912,0.567813052
2675189,1403,0.043203167
2652999,1403,1
2787187,1510,1
2796098,1510,1
2772701,1510,1
2899753,1510,1
2884922,1403,1
2553052,1510,1
2882652,1608,0.702439044
2882652,1403,0.053446449
2727554,1510,1
2611724,1613,0.56298342
2611724,1408,0.042835695
2697083,1403,1
2671551,1702,0.343235164
2671551,1403,0.026115719
2652990,1510,1
2768461,1403,1
2852313,1403,1
2628337,1510,1
2766800,1403,1
2619462,1403,1
2820854,1510,1
2856501,1403,0.662896432
2856501,1405,0.050437772
2761790,1403,1
2615284,1610,1
2768660,1510,1
2784334,1510,1
2598597,1403,1
2822384,1608,0.92
2822384,1603,0.07
2721086,1403,1
2624038,1510,1
2872476,1610,0.488727828
2872476,1514,0.037185813
2864417,1408,0.682516812
2864417,1403,0.051930627
2906840,1705,0.353498132
2906840,1707,0.026896597
2808783,1403,1
2557023,1403,1
2906863,1612,0.92
2906863,1610,0.07
2768931,1403,1
2887983,1809,0.92
2887983,1513,0.07
2692894,1510,1
2560538,1403,1
2559604,1403,1
2799724,1403,1
2798565,1403,1
2619208,1403,0.69127052
2619208,1904,0.05259667
2707366,1403,1
2878456,1403,1
2758955,1510,1
2607070,1403,1
2627254,1403,1
2881740,1403,1
2643351,1403,1
2874982,1408,0.685535332
2874982,1403,0.052160297
2548920,1403,1
2686797,1510,1
2807136,1510,1
2598301,1510,0.512574136
2598301,1403,0.039000206
2549046,1403,1
2881119,1403,1
2713006,1607,0.92
2713006,1613,0.07
2619002,1403,1
2806755,1403,1
2709647,1403,1
2844315,1510,1
2548419,1510,1
2585351,1403,0.658972356
2585351,1610,0.050139201
2618839,1403,1
2811678,1403,1
2898817,1613,0.449185216
2898817,1514,0.034177136
2709355,1510,1
2685958,1403,0.590753804
2685958,1408,0.044948659
2853892,1510,1
2754023,1403,1
2886702,1403,0.72900202
2886702,1408,0.055467545
2803523,1403,1
2601620,1403,1
2596247,1403,1
2616260,1602,0.427451872
2616260,1808,0.032523512
2921639,1403,1
2553545,1510,1
2698591,1510,1
2801818,1403,1
2706412,1403,0.661387172
2706412,1514,0.050322937
2818598,1403,1
2903484,1403,1
2614216,1510,1
2807879,1709,0.888681728
2807879,1506,0.067617088
2888393,1510,1
2697037,1602,0.446166696
2697037,1408,0.033947466
2598042,1403,0.519516732
2598042,1408,0.039528447
2834502,1510,1
2752851,1403,1
2644101,1403,1
2626575,1513,0.92
2626575,1808,0.07
2793720,1510,1
2721669,1602,0.450090772
2721669,1703,0.034246037
2638856,1708,0.367081472
2638856,1613,0.027930112
2750150,1510,1
2699402,1403,1
2618537,1403,0.60977048
2618537,1408,0.04639558
2851728,1403,0.592263064
2851728,1408,0.045063494
2913822,1403,1
2866930,1602,0.408737048
2866930,1613,0.031099558
2818819,1403,1
2789808,1510,1
2736138,1510,1
2777772,1510,1
2614191,1510,1
2773951,1403,1
2779601,1403,1
2672521,1510,1
2750129,1510,1
2618463,1610,0.92
2618463,1612,0.07
2830221,1403,1
2779637,1510,1
2858372,1808,0.558757492
2858372,1513,0.042514157
2699903,1613,0.550607488
