uuid,document_id,timestamp,platform,geo_location,traffic_source
6d0b28b8947834,25792,37823924,1,US>CA,2
7f76c6e102d34a,25792,50901937,1,US>MI>513,2
8c3c59a6d29bdd,25792,34604139,1,US>WY>756,1
52419abf6b9a7d,25792,36239724,1,US>MO>609,1
5b80932d0a9dbe,25792,38558730,1,MY>14,1
6245fe0fb6c7e1,25792,65571779,1,US>CA>807,1
e81ecf8596fb43,25792,6088976,1,US>CA>807,2
c5137b41c016c2,25792,36114972,1,US>CA>825,1
fc8b99c7d38f07,25792,56915176,1,US>MI>540,1
2ead5e7ebb62c3,25792,33360216,1,SG>00,1
412bfe9c0ade59,25792,46940161,1,US>TX>623,1
1a50adccec0240,25792,36846188,1,US,1
e966be77a36ad4,25792,55463154,1,US>WV>597,1
a994f4dc284eea,25792,69257459,3,US>MI>505,2
90ad2191402848,25792,42590329,1,US>MA>506,1
24b855f86f3a9d,25792,62454521,3,US>IA>682,1
a346c5aeb322a3,25792,45585705,1,US>CA>803,1
fade48144f2987,25792,26991519,1,PT>14,1
bbd68e3891f8c9,25792,56676655,1,AU>04,1
960f72d1b0e9a7,25792,53057098,3,ES>29,1
7bb81691e64460,25792,52302518,1,US>CA>825,1
bc45b19ed36420,25792,55034877,1,US>TX>600,1
d51bbf0c4e9574,25792,64182941,1,US>CA>862,1
40d2cc1fb16cc8,25792,26179913,1,US>NY>501,1
ac414bac9085db,25792,10196527,3,PS,1
2e06cadf775a1c,25792,65204795,1,US>CA>807,1
bbde7dcb2b9682,25792,36059594,1,US>NC>560,1
63aea9120a900a,25792,33143469,1,US>AZ>753,1
963dbf752f0045,25792,25351903,1,US>IA>611,1
135d8be985435e,25792,34088400,1,US>PA>566,1
2e908904318f25,25792,21806160,1,US>GA>524,1
369664ff57c08e,25792,30365908,1,US>ND>724,1
a4b039ba5e6712,25792,43141416,1,US>NJ>501,1
e026556c2cead6,25792,10796213,3,US>OR>813,1
b50b0c49542c55,25792,50999615,3,US>GA>524,1
281dc0402c5494,25792,37908446,1,US>NC>560,1
37b2dcdef6b0b4,25792,81868544,3,CA>BC,1
90e98cd65eec29,25792,52608218,1,US>NY>501,1
85c72799e82fa6,25792,34303845,1,US>TX>618,1
8571ae6637f85d,25792,54146282,3,NL>11,1
bd3f1fa1a55173,25792,53557758,1,US>CA>807,1
a2e44e65b2b914,25792,20049918,1,US>GA>524,1
56b7eed74c1cc3,25792,31063392,3,AU>07,1
c8cdb65adfec60,25792,30025663,1,US>FL>539,1
89e8a9c59ab6f6,25792,30405545,1,US>NY>532,1
324b9a01c42298,25792,45260287,1,US>NY>501,1
c2757246ff8d98,25792,53007269,1,US>CA>807,1
6d9d05d46a80dd,25792,5691005,1,US>CA>807,1
aaa5efb37870fd,25792,80868113,1,US>IL>602,1
e38662a5d65172,25792,41816394,1,US>MD>512,2
86a1e422bd0cbb,25792,70871657,3,AU>04,2
8dd0d4b1b1a376,25792,51821183,1,US>CA>825,1
57e2388f47395d,25792,42429140,1,US,1
93099c21eccc14,25792,60248824,1,US>LA>716,2
f53f14bd873de3,25792,49303611,1,AE>01,1
4d678d6d773add,25792,6596945,1,AR>07,1
73528f50539bab,25792,32825639,1,US>IA>637,1
8c7917cfa1009a,25792,37689397,1,US>CA>825,1
21a99b1f709cf2,25792,81541253,1,US>WA>819,1
cdd0271ad6b9b8,25792,50849009,3,US>NJ>504,1
96afb4b46fafc2,25792,38231750,1,US>FL>539,1
201956518c10b7,25792,64328431,1,US>TX>623,1
3ab28df6e5217b,25792,52117675,1,US>WA>819,1
76f8dfb7bb2f99,25792,50899025,1,US>MN>613,2
cc9611aec09a42,25792,44289809,1,US>CA>807,1
eef04db5300321,25792,61562775,1,US>CA>807,1
8f706cbdf9ad79,25792,44423750,1,US>MA>506,1
e807945e438454,25792,66419480,1,US>CA>803,1
ffe5ecfcb0724d,25792,61698548,1,US>CT>533,2
d0717eb7131e44,25792,50529638,1,US,1
4851b8d4a8e108,25792,20880443,1,PL>77,1
e68ebe909a6763,25792,35398054,1,US>WA>819,1
518c80563b7cfc,25792,84054099,1,PH,2
5447f524bd1aa6,25792,29990311,1,US>IN>649,1
be78f5adb27a45,25792,38697926,1,US>MN>676,1
67f08e59a2a913,25792,41034581,1,US>CA>803,1
ba3bce28662ae3,25792,56326728,1,US>TX>623,1
7949d551bf35e8,25792,6343926,1,GB>D4,2
4997f50f421bf1,25792,29769824,1,LV>29,1
1216d481acb2c6,25792,34374204,1,US>MO>609,1
47334c5104b5c4,25792,32335745,1,US>GA>524,1
d214122fbbaf1e,25792,38500063,3,US>CA>803,2
deabef88e5042c,25792,55347297,1,US>TX>635,1
794abf393e4ec7,25792,27894225,1,CA>ON,1
a568b0456a5ba6,25792,50031653,1,US,1
df80ac50c732e0,25792,59668064,1,US>NY>501,1
7db42f496e9717,25792,48316799,1,US>NY>532,1
867f4999414e60,25792,76413640,1,US>NJ>504,1
71884b2fd7e4a0,25792,31651240,1,US>MN>724,1
d6f4e7c6ca3ee1,25792,36809620,1,US>MN>676,1
8a374727969a8a,25792,37944611,1,US>FL>534,1
3a00b8cc8d791f,25792,70139523,3,US>IL>648,1
e3135344c21209,25792,56247080,1,US>WA>819,1
2bf655e535760c,25792,59613672,1,US>FL>528,1
836e3a44487675,25792,61298319,3,US>MT>766,1
854713d0b9e595,25792,51123551,3,CA>AB,1
36410351a242c6,25792,58481920,1,US>KY>529,1
6c44e76b2e7bfd,25792,78318784,1,CA>BC,1
98102b1fb784c1,25792,45274094,3,NZ>E7,1
39804075716f0e,25792,81497782,3,KR>11,2
2fbddb20b10e5d,25792,81513344,1,US>NC>567,1
dc64b82a85db5c,25792,62705786,1,US>WA>819,1
eb8a5680baff05,25792,64849911,1,US>MN>676,1
19ef0c1a09faef,25792,42188973,1,US>ID>757,1
919f0767f493a4,25792,35213552,3,US>NJ>501,1
40a46e224ea1cf,25792,77160793,1,US>CA>825,1
add9823dff26d1,25792,41531364,1,US>OH>510,1
fff8759eac5c9d,25792,70216268,1,US>IL>602,1
adcb0c0b4382fa,25792,58952243,1,AU>02,2
349adc09d9c842,25792,43742420,3,US>NY>532,2
2b841f50506772,25792,47184514,1,US>CA>807,1
b637c34665debe,25792,35866659,3,US>FL>539,1
676d9e533ed343,25792,37496917,1,US>SC>519,1
90a20eacca3ce7,25792,51383606,1,US>TN>691,1
280a2348c89f20,25792,27069877,1,US>MA>506,1
f002c1f3c7650e,25792,24363141,1,US>FL>534,1
600d05d0cdb4bd,25792,38191089,1,US>CA>825,1
3d9476274232b7,25792,50244358,1,US>MA>506,1
d64d3e28a760c3,25792,50423051,1,US>VA>556,1
2382b652d4d646,25792,37761684,1,US>NY>538,2
ea327f75055001,25792,30386293,1,US>GA>524,1
3a672a596bc87a,25792,63628321,1,US>WA>820,1
9842595e392c5b,25792,28523751,3,US>TX>633,1
67a75f9d924bff,25792,33569863,1,US>WI>669,1
a7ebd9bf0cce16,25792,85394001,2,US>IA>637,1
65480873d60458,25792,30558891,1,US>NC>518,1
b375e51aef8ee4,25792,60763452,1,US>WA>819,1
d08c5f7b699ad1,25792,59761408,1,US>TX>618,1
341c65affdff40,25792,38278312,1,US>TN>557,2
1a8c65b896c4e8,25792,60668661,1,US>SC>567,1
5243ae6c948165,25792,44589966,1,US>IL>602,2
e0aceb3d9c8c02,25792,49962536,1,CA,1
493056a984023e,25792,50737760,3,DK>21,1
55e1485f36a767,25792,1414210,1,US>NY>501,2
34c48b66929e99,25792,74071745,1,US>PA>501,2
1a3e6e0bd4ec78,25792,44445209,1,US>CA>825,1
b1491e9d3ac17f,25792,50849532,1,US>CA>803,1
b25495a53e272b,25792,67605810,1,US>MA>506,1
ce0b85ffff4a44,25792,63741072,1,US>PA>504,2
95d4aba95f8441,25792,34464245,1,US,1
793502aa779d2f,25792,50021022,1,FR,1
3429354c337511,25792,1667118,1,US>CT>533,1
f651447e739278,25792,61495742,1,US>MI>553,1
83f9edbac4796f,25792,84070545,1,US>TX>618,1
1f2a2d83430965,25792,45660978,1,US>CA>807,1
adc7c4b08cb750,25792,21051421,3,US>MI>505,1
f1d794dd7173d8,25792,66415495,1,US>AL>630,1
66eacaed20a6b7,25792,60424381,1,US>GA,1
c1b7e71af9b2b6,25792,59747783,1,US>FL>539,1
e2575a802dd2ca,25792,71431075,3,TH,2
6d3a497d42a277,25792,35604048,1,US>IL>675,1
1a06e41ac51089,25792,36922536,1,US>MO>609,1
34972a7f781b0a,25792,50375931,1,US>PA>574,1
6314d9b02217cf,25792,61760519,1,US>DE>504,1
8e9c924e8a24c0,25792,44275471,1,US>GA>503,1
75cd6aadade66d,25792,73951237,1,US>MO>616,1
f6b156b2298e66,25792,49614929,1,US>NC>545,1
b8828c33e78b4a,25792,79291478,1,US>WA>819,2
3bf9da475b7822,25792,60386340,2,US>OH>510,1
61e7855ca06e5c,25792,34872961,1,US>MI>563,1
92a23667f1f80d,25792,34317121,1,US>NJ>504,1
5ac1407a6734e7,25792,38439575,3,US>NM>790,1
9251e5413389a3,25792,59198864,1,US>TN>659,1
b2326adbb8ad9c,25792,41530299,1,US>NM>790,1
5e7aa097d72189,25792,22499359,1,US>PA>504,1
e976c3d3570230,25792,39483513,1,BR>27,1
66c624ba7ddf2b,25792,40234135,1,US>IL>675,1
f95a5729b34a47,25792,61000512,1,AU>04,1
684ac496d45a89,25792,43541320,1,US>TX>618,1
61e004d23dac60,25792,18368132,3,VN>44,1
349449187a60b5,25792,35661687,1,US>NC>567,1
8e462dbf5b0b87,25792,4078968,1,US>NJ>501,1
617e97a4af3769,25792,35003926,1,US>IL>675,1
63ab966f9da05c,25792,83661138,1,US>FL>539,1
af34c470977f54,25792,55797005,1,US>TX>623,1
ce6b0db1ca604e,25792,36030174,1,US>NC>560,1
4a2b67e7e7e15d,25792,61299360,3,AU>02,2
aeb6b50bb14d7f,25792,45826070,1,US>VA>573,1
eb559713839ece,25792,79347045,1,US>IL>602,1
b522bf33b7584b,25792,47429563,1,US>NC>560,1
1d13c891a66071,25792,68585068,3,IN>23,2
3f3ccb5ead654b,25792,57894048,1,NO>10,1
787fdabb7f198a,25792,63558392,1,US>MI>505,1
95a9707561768b,25792,24128024,1,US>FL>548,1
659a185a2330e6,25792,32336258,1,US>NY>501,1
706d7b8dd8281a,25792,51332541,1,SA>10,2
c880d358693aac,25792,34869931,1,US>MI>563,1
3d777b0b33746d,25792,68959489,1,AU>07,1
ab472f600c5df2,25792,30929747,1,US>MI>505,1
48b7c79e39c6c8,25792,1478965,3,FI>15,1
e896ab82e5ebcc,25792,31771591,1,US>CO>752,1
af34e1dc6c35c1,25792,36533303,1,US>WI>669,1
b563f0127f901f,25792,34560354,1,US>OR>820,1
2dac86637c5b9b,25792,40086100,1,US>NE>652,1
84489a1d71aa2b,25792,6980411,1,US>CA>866,2
e6a20eadbaf131,25792,34897935,1,CA>ON,1
8aeb239e8861d2,25792,54072724,1,US>FL>571,2
a1c31a8cf7cbba,25792,28050538,1,US>NE>740,2
65b002abf9b8e4,25792,62436878,1,US>FL>539,1
d729b8865f501c,25792,28132214,1,GR>35,1
a267f1d4dbfe66,25792,49236798,3,US>MN>613,1
aabdf2d26d092b,25792,33190407,1,US>MN>613,1
74aee53a2df90a,25792,42775757,1,US>AZ>753,1
93e0744c7875bc,25792,42320684,1,US>MN>613,1
ad40bbb55048e9,25792,56875391,1,US>TX>623,2
78daf83351841e,25792,583579,3,US>WA>820,1
56c565f9ed3abd,25792,10060530,1,NO>19,1
28462ec6e1bc60,25792,39120009,3,BR>06,1
bcb08380880de9,25792,24043134,1,US>PA>566,1
a4951b9f18dfae,25792,54512595,1,US>FL>534,1
15d7c77d614a26,25792,64805242,1,US>NY,1
f120324d311c2f,25792,26903399,1,US>WA>819,1
db91adf17a0aca,25792,62992635,1,US>NJ>504,1
ffb7f33d4dd289,25792,55886897,3,NL>07,1
56c82e5b796fd9,25792,13493390,1,AU,2
f4747d299f3848,25792,71432389,3,US>TX>662,1
a3036b1b29b5f1,25792,37918902,1,US>MA>506,1
a61dd65d468bd6,25792,34293662,1,US>MI>505,1
215ba07cc7135a,25792,42670797,1,US>NM>790,1
55096a17593f5f,25792,38296238,3,US>OH>510,1
2cf56126e3c74f,25792,28668519,1,US>NJ>501,1
72ad87e1978376,25792,36384203,1,SG>00,1
dbdbb3bd88a949,25792,54652209,1,US>NY>501,1
1d7bb99b75d93c,25792,37284479,1,US>AZ>753,1
197675b059d803,25792,40008996,1,US>CA>807,2
25192c84ba0e39,25792,54735301,1,US>NY>555,1
addf02ca4171e0,25792,40102669,1,CR>08,1
10bb3ee47eaae7,25792,34540933,1,CA>ON,1
3fbebcbf44033e,25792,37970293,1,US>ID>757,1
d3f3468ca03090,25792,40335056,1,US>NJ>501,1
9ac3619fda118e,25792,29875263,1,US>CA>807,1
7fc890865fa524,25792,42877815,1,US>AZ>753,1
1370ded823815c,25792,49388083,1,US>WA>819,2
422da5e5f30d8e,25792,43253946,1,US>WI>658,1
cdf6bf4d6862f4,25792,26833835,1,US>VA>569,1
cc1f988856e880,25792,40133924,1,US>AZ>753,1
376dff433d5cae,25792,29895885,1,CA>ON,1
7e9a8af19d38b5,25792,67209257,1,US>MO>609,2
36fc208cb8c13c,25792,45120630,1,US>NY>501,1
a8b4ed60024105,25792,32294917,1,US>MD>511,1
baa622e759dba9,25792,53094557,1,IN>25,1
178c734083504d,25792,35734603,1,IN>13,1
1b89a236e5be7c,25792,44029680,3,BM>03,2
3e996ef9f6e38d,25792,37566292,1,US>MD>511,1
f9283a09610603,25792,981984,1,US>WY>758,1
79f79fbe1876bb,25792,19219521,3,US>OH>547,2
fe148c345e2878,25792,31888068,1,US>TX>641,1
d6c9a4edbaec8e,25792,70727638,1,US>PA>566,1
2e79163531a7f9,25792,69799909,3,CA>AB,2
6d4c2ab0b1c0f1,25792,32183332,1,US>NY>501,1
9c9435f58b43a1,25792,32002724,1,US>MI>540,1
f57a839abe11ca,25792,40559262,1,US>OR>821,1
6aaa6e2022d6f9,25792,23642607,3,US>CT>533,1
49502a2b8cc875,25792,68667683,1,US>FL>561,1
5f71e2741046fb,25792,51369418,1,CH>23,2
c76ae051dd1602,25792,58133424,1,US>FL>656,1
110fc531bee10f,25792,69648910,1,US>CA>803,2
ebce8f232e5333,25792,33122416,1,US>WA>819,1
52367fe12d143a,25792,48920905,1,GR>24,2
b159260dba943f,25792,34973888,1,US>IL>602,1
4c9c4ead54a3ba,25792,39929957,1,US>OH>535,1
da23acf43a16ac,25792,37738329,1,US>NH>506,1
f52e5ff1cc9f16,25792,37234831,1,US>CA>825,1
edecfbbb90c830,25792,45852525,1,US>WA>819,1
5542b9a17ea558,25792,22736269,1,US>OH>510,1
2ff0a278a297fb,25792,9567775,1,FI>13,1
5fdc813123c3f3,25792,65354521,1,US>TX,1
9c9fe81d27b08b,25792,31538765,1,US>MA>506,1
2a80fd48d3af20,25792,61766742,1,US>NV>839,1
9e53ac71e76d63,25792,85580981,1,AU>04,2
25cf8dc8bff5f0,25792,31642098,1,DK>17,1
3126ed85f1daa4,25792,42105689,1,US>OH>510,1
92d27ac437fa8b,25792,56350043,1,CA>ON,1
a851950fc46a51,25792,37636334,1,US>AZ>753,1
24174b39bff55c,25792,83234600,1,US>OH>558,2
8de60cb0d32a6c,25792,37914333,1,US>CA>807,1
3b99cabdbefdb2,25792,72287959,1,US>CA>803,2
86d81ccfddc6ec,25792,33602751,3,US>FL>528,1
c34f73f15f5fd9,25792,51778356,1,US>CA>807,2
3734b8e6cf048e,25792,78627138,3,US>CA>862,2
ffb8f795a8f833,25792,51915842,1,US>NJ>501,1
15071f61cc3700,25792,57295991,1,US>FL>539,2
99b9b06f2810e0,25792,68149549,1,US>TN>659,1
fa68518de774e1,25792,40425546,3,US>CA>862,2
880972f8b48a04,25792,45158581,1,US>PA>508,1
145973c71a63ca,25792,82220091,1,US>RI>521,1
8530bf58d8b3f9,25792,82343306,1,US>OH>515,1
f35a93e81d9b30,25792,48360982,1,US>WI>617,2
9b7155e4f3ec0c,25792,1213889,3,US>WI>617,1
e12b813035323c,25792,39488750,1,US>MN,2
d8e27ae27f822b,25792,48069603,1,US>TN>659,1
a17feb5498a9fd,25792,7105378,1,SG>00,1
6a3afbb90a3c54,25792,49305072,1,US>RI>521,1
bfd20bca71bd77,25792,46462710,1,US>WA>819,1
ca6903fd7c21f1,25792,42654142,1,US>NJ>501,1
4b811845e96373,25792,57489873,1,US>NY>501,1
350268b1939827,25792,81462617,3,US>TX>623,1
7944ebb21b4e41,25792,40055311,1,US>VA>511,1
9c7c13844421d7,25792,76913627,1,US>NV>839,1
63d3eafee9ac6b,25792,42288260,1,US>NC>560,1
c61bca31fbbb5d,25792,5141371,1,US>VA>511,1
22d3fc1ca996c6,25792,64995602,1,US>NY>538,1
2a05475eda7f12,25792,73217052,1,US>NJ>501,1
b1396c6b2030ab,25792,26637698,1,US>IL>610,1
fbbf11fda8b1c0,25792,2625639,1,TH>40,1
644dc293b9de32,25792,75568453,1,US>MO>619,2
60e7f83f1c4263,25792,41450083,1,US>TX>765,1
f79f50258c0e72,25792,62192571,1,US>TX>623,1
c0b1bda15ca4b0,25792,37903877,1,US>CO,1
dcc17eb0ceadad,25792,71150824,3,US>AZ>753,1
4e2ba17001925f,25792,5171082,1,US>CA>807,1
fa4037d04fd0f5,25792,38357648,1,US>MA>506,1
323398cab89eea,25792,40222549,1,US>NJ>501,1
e37b35cc2102c9,25792,37018796,1,US>OH>515,1
da82b11001240a,25792,35741429,1,US>MA>506,1
f6edcf2c4c1b46,25792,53919946,1,US>FL>528,1
9f400df71d93a0,25792,51096072,1,CA>AB,1
b1b75bdee148d7,25792,66663546,3,US>OR>820,1
7e47bf1aa2049f,25792,72197822,1,CA>BC,1
2a905d00040323,25792,44236027,1,US>NY>501,2
84e2f8037756ee,25792,52556929,1,US>FL>539,2
c6173029504c1f,25792,42509612,1,US>WI>617,1
4722d41d745bed,25792,40714315,1,US>DC>511,1
9d9ecb8e056d90,25792,62583020,1,US>MA>506,1
abae760a8fa042,25792,42969697,1,US>NY>501,1
ebb8bd40368bdd,25792,43291315,3,TH>40,1
e4117139f11e58,25792,65596862,2,US>NY>501,1
8b721abadb7005,25792,50371336,1,US>CA>803,1
f5ac3637a237c2,25792,54870339,3,US>FL>534,1
50c41bf62fb2cd,25792,41115456,1,CA>NS,1
e2b385d3ebeb09,25792,36433322,1,US>TX>651,1
3f5edb0ffeca36,25792,70584537,1,US>ID>757,1
58f648111cee16,25792,67562589,1,AU>08,2
65c9feb79f7f94,25792,57748070,1,US>MI>513,2
fec976a4899643,25792,56959799,2,US>CA>807,1
55026f72a6a67a,25792,37848314,1,US>NC>560,1
4d3e71410bd5a3,25792,78199849,3,US>CT>533,1
ff0efd2d8d0ca7,25792,29211612,1,US>TN>557,1
2a6af38bbc26d5,25792,46015908,1,US>GA>525,2
b5d3fdb382b417,25792,33367879,1,KR>12,1
23b82fbb3b7054,25792,36991461,1,CA>BC,1
a49b4122cdc4cb,25792,42301433,1,US>CA>807,1
8da753884f14d0,25792,65926049,1,US>CO>751,1
36cd388fbde2b5,25792,33419949,1,IL>05,1
57dc63a36c525b,25792,39136206,1,US>MD>511,1
6768f4fe979cfe,25792,43666163,1,US>CO>751,1
6ad8d6e0bd3130,25792,46998546,1,US>AZ>753,1
e3258d89c82faf,25792,38327000,1,US>MD>512,1
c92a99f03eae15,25792,8112431,3,TH>60,1
b42615ffdbab8c,25792,68592039,3,US>NY>501,1
a56aee9a3d0552,25792,28843650,1,US>WA>820,2
8f1731b4d7d893,25792,61461253,1,US>PA>504,1
f877b5faa69584,25792,55148496,1,US>NY>501,1
c0b639a21c1d91,25792,33047706,3,US>IA>679,1
caf917abf45ddb,25792,43046904,1,US>TX>635,1
643da85c5a8a0d,25792,30599918,1,US>NC>517,1
1336e7060c5771,25792,79270303,1,KR>20,1
8d746735fa293c,25792,62321704,3,US>WI>617,1
7602d2cb2322c5,25792,60508371,3,US>WI>702,1
36e017c44f70eb,25792,55382141,1,US>NY>501,1
59ff6b5855cbca,25792,49973858,1,US>MI>563,1
25a0f45d2a64ba,25792,48242071,1,US>MD>512,1
fec96ab2988eb7,25792,38758181,1,US>NY>501,1
8975ab534791e1,25792,10288199,1,NL>07,1
a61ba479287cb5,25792,77190664,1,US>WI>669,1
ebca61700f7937,25792,46131328,1,US>OH>542,2
372038ea7f9a8f,25792,46146409,1,US>NY>501,1
a224c1a2d657a4,25792,68821713,1,US>TX>692,1
3525a87e55b358,25792,75261404,3,US>NY>532,1
53bc1fd34bcae5,25792,55587591,1,AU>04,1
b4ee25f9d122f7,25792,39391926,1,US>MD>511,1
a981708eba9da5,25792,36581659,1,JP,1
d6e200ac6eedd9,25792,65887602,1,US>CA>855,1
82db8a4689b660,25792,39415944,1,US>CA>803,1
5967a2bbcd41e6,25792,39566875,1,US>GA>507,1
466ef906b4dff3,25792,22098732,1,US>FL>539,1
485ff863f899bc,25792,41549902,3,US>ND>724,1
a92ee336b37a48,25792,71192032,1,US>WA>819,1
d4cf379789ca45,25792,59726566,1,US>NJ>501,1
7696d52615a71f,25792,47059814,1,US>NY>501,2
624519f7300ee7,25792,51513875,1,US>NY>501,2
34b44dd69e21ec,25792,52080214,1,US>PA>577,2
977ee3a698ab18,25792,54149134,1,US>CA,1
c4829b3626618d,25792,55114773,1,NZ>E9,1
b4247ddc825198,25792,46450904,2,IN>07,1
1275eb19097199,25792,49534902,1,US>FL>530,2
33f659e33f5e0b,25792,46359564,1,US>NY>555,2
cf42820e34480f,25792,46195379,1,US>MA>543,1
57a569013fe552,25792,53799167,1,US>CA>803,1
a90324f5a1917a,25792,40547017,1,US>IL>602,1
46c02bd0592d24,25792,42513876,1,US>MN>613,1
49f6a27a9884ef,25792,56956129,3,GB>H9,1
bcd00ffe99bbcd,25792,31247516,1,US>NC>518,2
a6a15fd40f2838,25792,56691852,1,US>IL>602,1
47ee6cb0eac6a6,25792,66407152,1,US>IL>602,1
d61301d713c909,25792,46375760,1,US>NJ>501,1
9dd08c23d7cbd8,25792,38361578,1,US>GA>524,1
1bcfb79544502a,25792,34924128,1,US>WA>819,1
9baa611f690a1b,25792,30364641,3,US>LA>612,2
58e70d86b56fa1,25792,63161223,1,US>CA>807,1
21a1b4d7f2ea2c,25792,30701867,1,US>PA>504,1
7ae749517bb486,25792,66091133,1,US>VA>511,1
50a6f512a67b31,25792,67454954,2,IN>36,2
501b13599320be,25792,16563864,1,KR>11,1
2bc6ca647bc36d,25792,42964417,3,US>CA>803,1
68a1af439469a3,25792,56883859,3,US>MA>506,1
c8bc69a286d174,25792,26413408,1,AU>05,1
ac93d7bfa26476,25792,42993373,1,US>IL>602,1
e285467fbd5236,25792,37671997,3,MY>11,1
9889045cc355ed,25792,47694567,1,US>OH>542,1
501ddfb89647d5,25792,50992841,1,US>WA>819,2
2bcf7694873939,25792,54573500,1,IT>04,1
127fb8f54b3f59,25792,35419210,1,KR>11,1
d66b3a63bdc127,25792,4472466,1,FI>13,1
6a71ca20190f51,25792,45591535,1,US>NJ>501,1
ba7699d0296b0a,25792,52080470,1,US>CA>803,1
19b794f3bfd685,25792,37356111,1,US>SC>567,2
17de0dc9b00be3,25792,68609559,1,US>TX>623,1
cc5c452885df65,25792,68220105,1,US>MA>506,1
73ef32f36acfe9,25792,39173163,3,CA>QC,2
f9d8e0f05ff3e0,25792,63200305,1,US>CA>803,1
fab247f3fc20d7,25792,40653613,1,US>GA>524,1
a8737ff0933013,25792,3594770,1,US>CA>807,2
9efe82b4caa76e,25792,49319892,1,US>CA>862,1
a4ebd223f4b1b3,25792,40105729,1,US>PA>504,1
8da7b58cb02ac4,25792,42221588,1,US>MA>506,1
f3362a869e4c97,25792,33144352,1,US>NY>538,1
eb93135b5a809f,25792,32550225,1,US>KS>616,2
80aa8685641d1e,25792,38613603,1,US>MA>506,1
f045192623bee2,25792,68746308,1,US>CA>803,1
474d18cd1de917,25792,28471383,1,US>MO>609,1
158b2673116ae6,25792,35699243,1,US>MA>506,1
4d910aa50a9776,25792,62007167,1,US>KS>678,1
91968bad8a8692,25792,38770789,3,US>NJ>501,2
48febad9aa5982,25792,64301444,1,US>IL>602,1
45b56e913e466f,25792,35550671,1,US>CA>803,1
1c1ac0f8a4f9c5,25792,44568012,1,US>MI>563,1
20d486fbf8ba05,25792,36665733,1,US>MA>506,1
62ff9d3e431451,25792,44878464,1,US>PA>504,1
58e58ca97772b4,25792,23575108,1,US>WI>617,1
c2265127340422,25792,41039232,1,US>MD>512,1
b5857be19ceeef,25792,59279463,1,US>MI,1
b811ad1d4fad02,25792,39725350,1,US>CA>803,1
8784d5693c2cb7,25792,39813920,1,US>TX>618,2
f294ced8badab3,25792,52611410,1,US>KS>678,1
bda2538cfabff1,25792,27229852,3,UY>10,2
8c38c3e455f527,25792,8268223,3,US>CA>803,1
ebc0544b4b5814,25792,36217258,1,US>OR>820,1
e3b57e42e23886,25792,5684703,1,US>WA>819,1
aff1a5bdd724ee,25792,40065151,1,US>OR>820,1
d9ce43b829f320,25792,55471221,3,US>MI>505,1
6148be692e0a2a,25792,41427065,1,US>ME>500,1
2b33dea81b17a4,25792,55552873,1,NL>11,1
c1f66357bc67c3,25792,37753546,1,US>MI>505,1
6be1e380025aaa,25792,3419248,1,US>CA>807,1
19b4f2febdbda2,25792,49346024,1,US>OH>510,2
a03a7e0fcae762,25792,44514221,1,US>OK>671,2
7b5a5821babe12,25792,56396036,1,US>WI>669,1
6d95a9cd3684e6,25792,45589248,1,US>KS>678,1
c1679fdefba55b,25792,56292987,1,US>MI>505,1
5b90129c688aa9,25792,51805835,1,US>VA>511,1
31e959ed048fb1,25792,31545343,1,US>TX>623,1
ad6385162be9f9,25792,38342946,1,US>NY>555,1
2a518f82bca75d,25792,57754638,1,US>MD>512,2
5fe2744cd81b5f,25792,36196877,1,US>NY>501,1
ccc73228cdd185,25792,40080666,3,US>OR>820,2
359d034aea616a,25792,30810728,3,US>NH>506,1
a130b5c70ca953,25792,28446218,1,US>NJ>501,2
ec77f321f6c035,25792,64378501,1,US>WA>819,1
ad3495fbddf38a,25792,39713889,1,US>VA>544,1
70adb1d0260324,25792,56894732,3,US>MA>506,1
d4f9ff56752e41,25792,29543710,1,US>IL>602,1
6726c396543bb2,25792,55002578,1,US>MA>506,1
777c99aac47851,25792,37970718,1,US>WA>819,1
3861381cd58eea,25792,44054062,1,US>MD>512,1
a9896b5c6c2e2e,25792,80022297,1,US,1
f95a8083d267b7,25792,43385463,1,US>NY>514,1
4c89629bb4122d,25792,60160960,1,US>NC>517,1
5f5bf267fd6b11,25792,39247285,1,US>NE>722,1
13e9809db065bd,25792,39977014,1,US>OH>547,1
da2117de2b7425,25792,48728317,1,CA>BC,2
c318f1916a8a7b,25792,52125764,1,US>FL>528,1
3c0f1e37954c05,25792,51431326,1,US>FL,1
daf86613a4ba80,25792,29385644,3,US>NC>560,1
c275d388090fb9,25792,34761554,1,US>MI>505,2
c8cdf35121b9c2,25792,44041965,1,US>NJ>501,1
3510297e89ea33,25792,35614737,1,US>MN>613,1
e80abdbd6c2fc9,25792,43515104,1,US>OH>542,2
e6973ddc00a680,25792,35284450,1,US>SC>567,1
d87bbf98f24285,25792,67831731,1,US>CA>855,1
d57fdeb3beea57,25792,63913791,1,US>FL>548,1
2bf29aea0a9f4c,25792,77915549,1,TW>03,1
25d84539d04df5,25792,59266691,1,US>MD>511,2
2007472cca3e33,25792,57003488,3,US>CA>803,1
9a97e6f44c305e,25792,60855005,1,US>NY>501,1
e9d9795db7389c,25792,37567461,1,US>NJ>501,1
5a83a624729e4d,25792,45508083,1,US>TX>623,1
4e59eb3922ba14,25792,28510292,1,US>GA,1
